total_methods,version_code,file_size_kb,num_files,num_receivers,num_intents,num_services,num_permissions,num_activities,has_native_code,num_providers,label
474.1725158691406,9994.2138671875,202.07394409179688,68.04644775390625,2.3428008556365967,0.9644972085952759,0.7141055464744568,12.14207649230957,3.3135130405426025,0.0005565881729125977,0.022946804761886597,3
6023.9404296875,1736.99609375,3225.24755859375,150.78619384765625,1.0553436279296875,0.8513225317001343,3.844545841217041,27.4012508392334,6.195119380950928,0.0004906058311462402,0.0030720531940460205,3
33983.28515625,3658.499267578125,20088.32421875,1218.1741943359375,7.794492721557617,1.2719589471817017,15.603691101074219,56.558326721191406,54.2652473449707,0.9980961084365845,0.24738863110542297,3
16.992677688598633,1173.8492431640625,565.682373046875,9.813729286193848,2.187575578689575,0.20483645796775818,0.1241491436958313,5.693195343017578,1.091108798980713,0.006760776042938232,0.014074206352233887,3
46953.4140625,4173.83642578125,15239.8662109375,435.741943359375,9.017391204833984,1.4430484771728516,4.873785972595215,41.883338928222656,12.380261421203613,0.9993709325790405,0.12802308797836304,3
510.6388854980469,7691.84765625,389.35235595703125,73.58555603027344,0.8987934589385986,2.731966495513916,1.7714903354644775,6.348113059997559,6.334385395050049,0.00018605589866638184,0.004315495491027832,3
4621.92919921875,1244.22021484375,140.0142059326172,1129.951416015625,2.8892970085144043,27.947193145751953,1.8773229122161865,97.34977722167969,7.084407329559326,0.7791172862052917,0.3704746663570404,3
276.7503356933594,9016.7197265625,160.28671264648438,66.360595703125,2.076965808868408,1.146164894104004,1.0059555768966675,11.556122779846191,4.129082202911377,0.00033470988273620605,0.006349325180053711,3
32362.53125,166158.46875,2035.6729736328125,206.7392120361328,3.1347455978393555,2.631896495819092,0.8102180361747742,5.191371440887451,8.688879013061523,0.9990449547767639,0.12909606099128723,3
2037.132080078125,18990.953125,194.0011749267578,42.003700256347656,1.728771448135376,0.9395868182182312,1.403874158859253,13.162779808044434,1.8200185298919678,0.0003205239772796631,0.01519012451171875,3
32361.283203125,15309.2802734375,22435.279296875,1420.642822265625,6.625011444091797,1.4177812337875366,7.040724277496338,28.66966438293457,31.936716079711914,0.9963155388832092,0.32188403606414795,3
20421.88671875,7029.859375,2292.708984375,58.99119186401367,8.493666648864746,1.239197015762329,16.6430606842041,23.59589958190918,10.540507316589355,0.9998806118965149,0.9931960105895996,3
2094.12353515625,7681.283203125,1228.1285400390625,103.39278411865234,2.2462821006774902,1.6314826011657715,4.12918758392334,14.725582122802734,5.58395528793335,0.00017184019088745117,0.0068961381912231445,3
23985.484375,48937.6484375,1914.0596923828125,271.4091491699219,0.6804132461547852,2.139526844024658,2.849195718765259,5.378947734832764,16.494985580444336,0.9854074716567993,0.09679868817329407,3
1331.3515625,7467.84228515625,584.8248901367188,103.65425109863281,4.329014778137207,1.1971848011016846,1.9992525577545166,17.90852165222168,5.135608196258545,0.0004334449768066406,0.013218581676483154,3
16697.08203125,15122.69921875,8168.6259765625,647.0188598632812,7.947261333465576,1.3161267042160034,6.068933486938477,40.28033447265625,18.01892852783203,0.9998228549957275,0.1737547516822815,3
25889.87109375,43234.1953125,12837.7802734375,1231.79052734375,7.180577278137207,1.5300850868225098,6.582560062408447,28.956348419189453,39.767311096191406,0.9993570446968079,0.6650931239128113,3
2289.68115234375,12474.029296875,739.9534301757812,28.49774169921875,1.8556947708129883,0.6009335517883301,0.10121670365333557,7.678528785705566,1.2670751810073853,0.003934770822525024,0.11340272426605225,3
5341.404296875,15060.02734375,467.07958984375,82.35441589355469,1.6435766220092773,0.9058114290237427,2.003208637237549,16.855764389038086,2.404207468032837,0.00017535686492919922,0.009562671184539795,3
51.76847839355469,3.8649754524230957,18.37741470336914,117.486083984375,0.3500024378299713,15.476208686828613,0.20296651124954224,102.23926544189453,1.14277982711792,9.009242057800293e-05,0.002932727336883545,3
362.44744873046875,5461.822265625,1562.5224609375,19.679994583129883,2.4352285861968994,0.24323704838752747,0.4822309613227844,13.008027076721191,1.1981438398361206,0.00569915771484375,0.02708461880683899,3
44580.07421875,53596.27734375,8262.4462890625,769.0477294921875,1.659667730331421,1.2001397609710693,1.5428861379623413,12.068949699401855,4.045060634613037,0.06354823708534241,0.1268976628780365,3
416.00860595703125,12599.3720703125,203.81236267089844,106.72267150878906,1.2746819257736206,1.9275097846984863,1.064743161201477,10.291092872619629,6.396866321563721,0.0002238750457763672,0.0058415234088897705,3
4933.76171875,27911.76953125,3024.2880859375,254.7760467529297,2.597443103790283,1.1742016077041626,2.029524087905884,22.102645874023438,8.797039031982422,0.9998753070831299,0.05410498380661011,3
168.1151885986328,43.974632263183594,30.490209579467773,161.8368377685547,4.9635329246521,72.6604232788086,0.40064170956611633,124.18003845214844,3.0696604251861572,0.9948554039001465,0.05645909905433655,3
18424.34375,8912.8642578125,10546.99609375,361.4300842285156,6.327058792114258,1.6863998174667358,9.369443893432617,11.478982925415039,24.02018928527832,0.998085081577301,0.17429959774017334,3
5417.95263671875,25149.037109375,454.7603454589844,135.9775848388672,2.3661656379699707,1.6547942161560059,0.7369790077209473,12.250519752502441,5.507130146026611,0.0004337131977081299,0.035429418087005615,3
22436.51953125,43845.8671875,12859.1552734375,701.4553833007812,2.1216554641723633,1.3697590827941895,17.532217025756836,28.52389144897461,13.39301872253418,0.9891232848167419,0.2710982859134674,3
1213.2537841796875,10524.9501953125,573.090576171875,45.91899108886719,2.95346736907959,1.0867795944213867,3.4923574924468994,12.96438980102539,2.6586010456085205,0.00029918551445007324,0.01826643943786621,3
995.0228881835938,24118.18359375,149.71676635742188,101.678955078125,0.9364680647850037,1.3710724115371704,0.43087485432624817,5.7816925048828125,2.8944804668426514,0.00039693713188171387,0.024448245763778687,3
1265.89208984375,5554.93408203125,906.0883178710938,55.42060852050781,3.9386401176452637,0.9860814809799194,2.964907646179199,15.673913955688477,2.928393602371216,0.000492781400680542,0.01350313425064087,3
17990.87890625,9874.2431640625,5237.9453125,934.3690795898438,2.4892187118530273,0.9761601686477661,2.3622937202453613,7.3764214515686035,10.34038257598877,0.9229627847671509,0.049555420875549316,3
467.6976623535156,3003.315185546875,418.6084899902344,61.65534973144531,3.1990489959716797,0.5167092084884644,0.4884282946586609,15.272764205932617,2.2464170455932617,0.001368105411529541,0.009120434522628784,3
2930.266845703125,35269.7421875,286.4216613769531,91.12369537353516,1.5061774253845215,2.4985365867614746,0.44486626982688904,6.9996337890625,15.974204063415527,0.0003775954246520996,0.13262608647346497,3
1862.87109375,11003.9384765625,594.5183715820312,137.41790771484375,3.23618221282959,1.5525686740875244,2.6410610675811768,18.78166961669922,6.422577381134033,0.00036066770553588867,0.012793391942977905,3
937.9292602539062,23902.951171875,239.76141357421875,70.15068817138672,1.3415868282318115,1.5931391716003418,2.1888492107391357,14.948912620544434,2.9832301139831543,0.0003063678741455078,0.015779882669448853,3
3593.420166015625,20037.384765625,1054.471435546875,116.30821228027344,2.1141867637634277,1.5429614782333374,2.832119941711426,16.16290855407715,3.7523040771484375,0.00029781460762023926,0.02989441156387329,3
55657.5,8048.0,7021.37841796875,351.8638000488281,4.131444931030273,1.4977372884750366,3.810999870300293,8.66749382019043,31.265499114990234,0.5251752734184265,0.24014794826507568,3
1199.906982421875,1476.2833251953125,2933.082763671875,54.74837112426758,3.7260265350341797,0.8472112417221069,0.6297572255134583,44.06067657470703,1.8687431812286377,0.9999902248382568,0.014086663722991943,3
58585.1640625,4128.5341796875,113.43450927734375,26.88445472717285,1.1536463499069214,2.445061206817627,3.293121337890625,7.263150215148926,15.273344039916992,0.9664707779884338,0.2564149796962738,3
4101.9638671875,10150.17578125,1301.609375,127.19945526123047,4.393759727478027,1.4314427375793457,4.489253044128418,25.449077606201172,5.21645450592041,0.0004380941390991211,0.020872652530670166,3
5084.4716796875,20857.841796875,1024.8748779296875,118.2271499633789,0.8459277153015137,1.1907180547714233,0.5236029028892517,11.364039421081543,3.7112441062927246,0.0002951622009277344,0.02332282066345215,3
6057.1806640625,10647.2490234375,1439.8082275390625,41.704280853271484,3.500515937805176,0.8453840017318726,1.9445222616195679,29.70397186279297,2.3523671627044678,0.9999743700027466,0.06922593712806702,3
1527.616455078125,12936.005859375,727.6106567382812,109.70674133300781,1.5845715999603271,1.4620203971862793,2.452805995941162,12.827372550964355,3.7126574516296387,0.00020778179168701172,0.009066015481948853,3
208.21609497070312,7720.49755859375,164.3285369873047,32.920047760009766,3.637535333633423,1.1604973077774048,1.305779218673706,8.581048965454102,4.116519927978516,0.00037679076194763184,0.017784535884857178,3
52626.19921875,27560.271484375,15947.57421875,977.1473999023438,4.7291178703308105,1.1039527654647827,3.9035396575927734,25.462793350219727,19.315723419189453,0.9967158436775208,0.28744596242904663,3
2551.63623046875,22848.283203125,697.0054321289062,143.0268096923828,1.3608264923095703,1.4111003875732422,2.2234253883361816,15.45436954498291,3.4551382064819336,0.00024437904357910156,0.019460707902908325,3
1238.710693359375,31273.1015625,498.6264953613281,91.56159973144531,0.3498934209346771,0.9649112224578857,0.7587401866912842,15.33891487121582,2.447556972503662,0.0006100833415985107,0.029133200645446777,3
49375.34375,32877.30859375,4332.34521484375,185.29603576660156,4.0857157707214355,3.144951343536377,1.8022360801696777,9.42127799987793,17.414255142211914,0.9935177564620972,0.5372182130813599,3
13642.2919921875,14322.1171875,496.616455078125,33.070865631103516,2.657487392425537,3.734949827194214,2.211151123046875,8.157140731811523,4.604792594909668,0.00029650330543518066,0.014917701482772827,3
1092.9888916015625,3607.108642578125,502.9960632324219,15.04482650756836,11.255873680114746,8.688040733337402,13.243557929992676,11.525691032409668,7.4734883308410645,0.0011073946952819824,0.3978753089904785,3
8686.0576171875,28061.462890625,2514.744873046875,269.872314453125,7.685441493988037,2.4213500022888184,1.7659811973571777,19.18624496459961,12.668169975280762,0.9999575614929199,0.0795917809009552,3
44141.8828125,12645.2109375,506.3244323730469,360.8446960449219,4.724246978759766,5.9694504737854,2.506375312805176,2.6298279762268066,20.54753875732422,0.3214961886405945,0.08945637941360474,3
14991.2490234375,41507.5078125,8279.9140625,526.389404296875,3.021057605743408,1.0249531269073486,2.7502024173736572,16.54757308959961,11.754902839660645,0.9996135234832764,0.10677114129066467,3
23641.09375,5977.3388671875,8153.22314453125,405.40789794921875,10.062522888183594,1.3581675291061401,8.603586196899414,42.153709411621094,15.644438743591309,0.9997316002845764,0.2376689314842224,3
11881.2138671875,9907.0107421875,5036.0517578125,212.7475128173828,4.092464447021484,1.6714534759521484,1.8574328422546387,29.459978103637695,5.774484157562256,0.0009591579437255859,0.04773566126823425,3
858.1737670898438,12316.09765625,826.4741821289062,29.245872497558594,0.9474565982818604,0.7689539790153503,1.2577651739120483,11.08407974243164,1.5997370481491089,0.0005272328853607178,0.020503848791122437,3
2073.27685546875,30124.603515625,517.1931762695312,106.93719482421875,1.3878082036972046,2.871250629425049,1.1734181642532349,11.865215301513672,9.149528503417969,0.00022333860397338867,0.04911711812019348,3
195.84506225585938,6292.12841796875,150.6258087158203,86.88045501708984,1.5466439723968506,0.7451998591423035,0.2897881269454956,12.196001052856445,2.9351723194122314,0.0007151961326599121,0.007713407278060913,3
40925.328125,3580.070556640625,21360.103515625,1043.65380859375,12.838674545288086,2.0265090465545654,14.334980010986328,62.42528533935547,31.099069595336914,0.9992218017578125,0.34661126136779785,3
41520.44140625,49862.140625,7775.4951171875,655.0732421875,2.5735137462615967,2.179469108581543,1.835815191268921,10.86115550994873,17.518014907836914,0.9072814583778381,0.3473554253578186,3
69.43814086914062,932.833251953125,481.9775085449219,8.976410865783691,5.615950107574463,0.6396481990814209,0.8959823846817017,6.93070125579834,1.1986017227172852,0.004057168960571289,0.05063757300376892,3
30838.72265625,54712.36328125,865.0851440429688,405.4815673828125,1.8600139617919922,2.8493380546569824,2.350329637527466,4.061592102050781,18.365337371826172,0.9405705332756042,0.07508745789527893,3
2201.43505859375,21424.927734375,1063.433349609375,89.62521362304688,2.172030448913574,2.351529359817505,3.0710630416870117,7.9508376121521,6.237692356109619,0.00020694732666015625,0.03509405255317688,3
213.74920654296875,139.05601501464844,26.082592010498047,1204.1337890625,1.0831660032272339,46.57383346557617,2.351457357406616,126.62698364257812,3.4279539585113525,0.6099308133125305,0.07965078949928284,3
17191.50390625,4828.4833984375,8989.9853515625,394.1299743652344,9.98098087310791,1.516466498374939,7.026427745819092,50.71430587768555,12.026874542236328,0.9998379945755005,0.1309213936328888,3
11671.083984375,7429.70263671875,13453.2744140625,436.7912902832031,4.532146453857422,0.973933219909668,6.0228495597839355,59.20184326171875,7.095725059509277,0.9997472763061523,0.0877884030342102,3
4792.998046875,25942.634765625,213.64710998535156,111.52278137207031,2.666804552078247,1.7506672143936157,0.7489584684371948,7.8524651527404785,4.270408630371094,0.0004335939884185791,0.03497898578643799,3
4133.5361328125,14273.9501953125,1171.046875,212.77369689941406,1.2919416427612305,1.2103323936462402,1.089127540588379,24.570541381835938,4.769451141357422,0.00039064884185791016,0.022206246852874756,3
5638.73291015625,33607.51953125,1082.2119140625,160.7715606689453,0.6803190112113953,1.7240580320358276,0.8551602363586426,8.741168975830078,5.371676445007324,0.00025919079780578613,0.025718897581100464,3
2415.509521484375,112904.484375,323.189208984375,130.07730102539062,0.3155955970287323,2.451413869857788,0.3734918534755707,7.150721073150635,7.354160308837891,0.00017714500427246094,0.07165709137916565,3
1218.5902099609375,13049.888671875,394.871826171875,89.84693908691406,1.9102928638458252,1.8618290424346924,3.23463773727417,13.44057846069336,5.084753513336182,0.00022026896476745605,0.009515136480331421,3
2062.1162109375,9790.4423828125,698.3563232421875,141.38125610351562,3.6217353343963623,1.3014373779296875,2.3975863456726074,21.124135971069336,5.867753028869629,0.00039902329444885254,0.014140099287033081,3
829.4075927734375,51207.06640625,630.5634155273438,36.43606948852539,2.1452834606170654,3.46284818649292,2.1844818592071533,6.9083051681518555,7.586068153381348,0.00034672021865844727,0.28036656975746155,3
2378.903076171875,29503.26171875,967.9633178710938,65.88861846923828,0.464110791683197,2.0068092346191406,1.485668420791626,4.520191192626953,2.759146213531494,0.00028452277183532715,0.013061881065368652,3
40146.88671875,9091.208984375,11629.16796875,552.6752319335938,2.6419856548309326,1.3225934505462646,2.5947656631469727,8.967680931091309,14.317523956298828,0.3989450931549072,0.09615910053253174,3
3934.36279296875,21043.169921875,327.546142578125,165.78480529785156,1.414623498916626,1.6693693399429321,0.4551028907299042,2.667553424835205,7.047110080718994,0.0003680288791656494,0.10588961839675903,3
5546.64794921875,74326.1640625,1568.1832275390625,40.44331741333008,0.06374531984329224,1.2386260032653809,0.4115716218948364,9.17146110534668,2.905360221862793,0.00028008222579956055,0.1085587739944458,3
40220.078125,25935.47265625,5696.21630859375,621.4735717773438,4.267107963562012,1.4272029399871826,5.78171968460083,6.8533430099487305,15.875748634338379,0.9471145272254944,0.0707440972328186,3
1065.7393798828125,22890.54296875,452.2505187988281,64.1943130493164,0.6908049583435059,1.4073745012283325,2.261676788330078,12.250778198242188,2.2914786338806152,0.0002231299877166748,0.010954290628433228,3
21870.189453125,18462.54296875,6695.015625,513.0137939453125,9.509819030761719,1.3444775342941284,6.318276405334473,18.601282119750977,17.634506225585938,0.999576210975647,0.11976253986358643,3
43127.09765625,64028.01171875,3609.418212890625,377.2057800292969,2.32417368888855,1.935389757156372,3.29087495803833,14.730917930603027,27.44052505493164,0.9742686748504639,0.8044635653495789,3
45005.58984375,31657.90234375,4595.53271484375,277.8415222167969,5.080390453338623,1.317283034324646,4.211268901824951,7.890357971191406,8.373497009277344,0.9981913566589355,0.06301036477088928,3
2824.317138671875,32755.009765625,1107.279541015625,474.3494567871094,2.415194511413574,2.217526912689209,1.706631064414978,7.870983600616455,9.903234481811523,0.0006593763828277588,0.0340571403503418,3
12407.6884765625,22149.767578125,5745.052734375,430.1773681640625,7.415454864501953,1.3946409225463867,8.416335105895996,31.689788818359375,18.09516716003418,0.9999090433120728,0.2983340322971344,3
48184.375,337000.71875,444.32080078125,133.48558044433594,2.1162784099578857,9.711309432983398,5.550625801086426,8.00404167175293,36.219635009765625,0.9271334409713745,0.6838699579238892,3
16252.3525390625,11176.552734375,11247.666015625,653.2686767578125,6.364775657653809,0.9298796057701111,7.660927772521973,38.36918258666992,13.9949951171875,0.999761700630188,0.15116789937019348,3
22892.60546875,353.7501220703125,919.4668579101562,67.41022491455078,0.8720852732658386,3.6214611530303955,13.422223091125488,15.50381851196289,54.479469299316406,0.9790347814559937,0.014160752296447754,3
2623.494873046875,38915.24609375,305.2237548828125,60.0228157043457,2.581958055496216,1.8565186262130737,1.307020902633667,7.86509895324707,3.7653141021728516,0.00041869282722473145,0.08587947487831116,3
4035.5322265625,30125.857421875,181.4084930419922,55.07839584350586,2.0750505924224854,2.209804058074951,0.9059281349182129,4.440373420715332,3.6572935581207275,0.0003084242343902588,0.023601800203323364,3
32993.76953125,7067.64111328125,6443.7451171875,346.3296813964844,2.2783801555633545,0.8949907422065735,3.2499094009399414,18.33979606628418,16.127714157104492,0.987318754196167,0.1402762234210968,3
1261.5390625,3532.9775390625,179.74070739746094,13.29360294342041,1.9776431322097778,1.6138383150100708,0.5434417724609375,2.360775947570801,1.5882700681686401,0.0008963942527770996,0.008282840251922607,3
1278.61865234375,8428.68359375,698.0411987304688,134.1172332763672,1.2237322330474854,1.3554551601409912,2.4916162490844727,17.24599266052246,4.347462177276611,0.00017499923706054688,0.003204166889190674,3
5359.421875,11087.7392578125,488.7392272949219,136.0310516357422,2.1784281730651855,1.1309901475906372,0.9655153155326843,15.491954803466797,4.250659942626953,0.0003266334533691406,0.010466814041137695,3
217.36862182617188,6017.806640625,316.6158142089844,14.25445556640625,0.651894211769104,1.0253671407699585,0.24270838499069214,2.6288132667541504,1.3180594444274902,0.0017982125282287598,0.016389310359954834,3
39122.9921875,14493.6572265625,10431.9091796875,978.4698486328125,11.832453727722168,1.3700017929077148,10.994363784790039,30.804183959960938,29.29067039489746,0.9990535378456116,0.31209057569503784,3
1840.326416015625,1942.7371826171875,1163.60791015625,14.592374801635742,5.284509181976318,0.7256141304969788,3.0040459632873535,27.189058303833008,1.6753971576690674,0.9999855756759644,0.10139152407646179,3
19955.208984375,29038.599609375,4768.77880859375,171.34080505371094,3.8240604400634766,2.924468994140625,7.274684906005859,12.052728652954102,33.66697692871094,0.9987374544143677,0.7836581468582153,3
2018.3958740234375,26142.2890625,460.34503173828125,66.05245208740234,0.7716585397720337,0.9798717498779297,1.8731977939605713,25.688549041748047,2.000802516937256,0.00033551454544067383,0.019887536764144897,3
26550.509765625,73891.9453125,8398.2255859375,877.5473022460938,3.61578369140625,1.3036929368972778,3.4100992679595947,20.89983558654785,23.689319610595703,0.9984862804412842,0.46799129247665405,3
17915.650390625,51315.0390625,3841.67626953125,255.4520263671875,3.5825352668762207,1.6959071159362793,1.2239720821380615,8.660844802856445,11.126727104187012,0.9996700286865234,0.0853644609451294,3
406.5648498535156,21197.69921875,269.6748962402344,33.72648239135742,2.3968677520751953,1.7156498432159424,0.7151012420654297,5.64537239074707,3.353926181793213,0.0008085966110229492,0.19600623846054077,3
55342.3984375,15280.98828125,1969.8411865234375,981.4240112304688,6.300755500793457,1.160911202430725,2.1814959049224854,14.865172386169434,9.2100191116333,0.4258660674095154,0.4640616476535797,3
5439.27978515625,27955.1015625,602.5060424804688,144.36505126953125,2.3276445865631104,1.5634037256240845,0.7740426063537598,9.925647735595703,4.677177906036377,0.0005199313163757324,0.050922781229019165,3
14839.869140625,23516.896484375,1636.318359375,516.0777587890625,0.35768166184425354,1.7120524644851685,0.7629960775375366,6.847757816314697,57.70357894897461,0.9631862640380859,0.06669086217880249,3
3740.02685546875,21287.41015625,864.5075073242188,106.65924072265625,0.585649847984314,1.704215407371521,1.6524710655212402,7.143441200256348,4.593434810638428,0.0001766681671142578,0.007793396711349487,3
16896.20703125,31443.208984375,13087.6611328125,796.1956787109375,1.170140266418457,3.5728824138641357,4.202043056488037,5.963701248168945,9.80632209777832,0.6142138242721558,0.04197019338607788,3
4484.07373046875,28294.421875,1215.765869140625,177.3320770263672,2.183892011642456,1.0739459991455078,1.874434471130371,19.721399307250977,2.745718240737915,0.0006546676158905029,0.05163973569869995,3
7275.89599609375,13227.517578125,2253.228759765625,152.1031036376953,2.045351982116699,1.1346875429153442,4.059161186218262,32.26518249511719,3.0908026695251465,0.0005120933055877686,0.02388700842857361,3
7743.7939453125,8902.12109375,4144.31494140625,138.0107879638672,4.627133369445801,1.5483431816101074,10.607378005981445,12.276126861572266,11.844059944152832,0.999713122844696,0.16478249430656433,3
4682.69482421875,26427.890625,594.8841552734375,57.86774826049805,1.518701434135437,2.6318538188934326,0.7963060736656189,4.521119594573975,6.937536716461182,0.00039264559745788574,0.07465538382530212,3
26792.056640625,6996.19580078125,14323.5087890625,490.83203125,7.760636329650879,1.161610722541809,17.493240356445312,53.50160217285156,18.226022720336914,0.999664306640625,0.4027159810066223,3
3632.95361328125,13829.69921875,226.1836395263672,34.68650817871094,1.6509897708892822,3.0867507457733154,0.6405372023582458,2.8122310638427734,6.686208724975586,0.00037989020347595215,0.033630967140197754,3
28986.8359375,2267.374755859375,15109.083984375,557.8715209960938,10.955395698547363,1.7781615257263184,8.029271125793457,58.472068786621094,16.61975860595703,0.999571681022644,0.15413996577262878,3
2324.891845703125,27107.60546875,841.2850952148438,196.59983825683594,0.5958290696144104,2.296255350112915,0.5749026536941528,9.606032371520996,9.32030963897705,0.00021085143089294434,0.030927717685699463,3
2099.490234375,54531.87109375,205.36427307128906,43.8924446105957,0.6487290859222412,1.6806753873825073,1.9485628604888916,11.786983489990234,2.09835147857666,0.0002442598342895508,0.01883062720298767,3
4871.47900390625,2959.982421875,1668.719970703125,119.50819396972656,0.5588261485099792,0.8496523499488831,7.039453029632568,22.369718551635742,6.435060024261475,0.0006617307662963867,0.0042161643505096436,3
34906.78125,48835.58203125,5172.65673828125,426.7276611328125,3.799281358718872,2.09455943107605,4.601832866668701,10.101487159729004,30.293136596679688,0.9953243732452393,0.41254517436027527,3
5014.46630859375,28081.16015625,853.0538330078125,63.305477142333984,1.4885036945343018,1.3508585691452026,0.3856404721736908,5.888100624084473,2.63337779045105,0.001018226146697998,0.1545071303844452,3
965.3641357421875,19034.822265625,321.7025146484375,120.47486877441406,1.0160106420516968,2.427945137023926,2.020002603530884,9.57380199432373,10.061890602111816,0.00025016069412231445,0.008617877960205078,3
50500.5703125,12348.328125,3042.608642578125,102.2656021118164,6.272714614868164,2.376554012298584,9.579357147216797,17.33108901977539,23.032955169677734,0.9992560744285583,0.5274004936218262,3
4327.546875,4224.5107421875,2931.119873046875,95.98446655273438,9.807141304016113,1.6628026962280273,5.163075923919678,41.587886810302734,4.8433990478515625,0.9999815225601196,0.08399677276611328,3
1781.1224365234375,17297.751953125,566.5841674804688,66.66970825195312,1.5805491209030151,0.6465003490447998,1.079371452331543,19.20005226135254,1.8904329538345337,0.0007294714450836182,0.030942142009735107,3
1930.134521484375,13577.58203125,656.1217651367188,153.75779724121094,3.3284761905670166,1.5711979866027832,2.701042890548706,14.936505317687988,6.322181701660156,0.00035634636878967285,0.014536440372467041,3
20776.6328125,6553.02001953125,4286.1337890625,63.92079162597656,7.489046096801758,2.154829978942871,15.64729118347168,23.35557746887207,15.467108726501465,0.9998598098754883,1.0423986911773682,3
2819.45703125,27510.314453125,243.75978088378906,83.74736022949219,0.9679776430130005,2.0842385292053223,0.4495360553264618,3.536416530609131,4.6796464920043945,0.00036898255348205566,0.042484551668167114,3
1939.7484130859375,21896.037109375,470.0638732910156,149.2242889404297,1.8764828443527222,1.721930980682373,1.7128796577453613,17.732229232788086,4.918830394744873,0.000347822904586792,0.022409826517105103,3
2279.178466796875,33405.5390625,477.5191955566406,142.39404296875,1.682614803314209,1.7695106267929077,2.83732533454895,14.74728012084961,3.8985180854797363,0.0003089308738708496,0.028789639472961426,3
1386.8150634765625,10546.6171875,730.5551147460938,44.9643669128418,4.217355728149414,1.505303144454956,4.6264142990112305,12.867979049682617,3.445801258087158,0.00033232569694519043,0.027154773473739624,3
4428.99609375,6146.0146484375,342.6142272949219,54.39923095703125,1.1788338422775269,1.5527257919311523,5.836188793182373,12.483163833618164,7.983739376068115,0.0004405081272125244,0.0027586519718170166,3
23478.408203125,6358.91796875,4845.7724609375,154.18711853027344,6.931460380554199,1.4150831699371338,3.9852633476257324,30.55253028869629,7.332311153411865,0.999899685382843,0.10339224338531494,3
23907.783203125,2120.36572265625,7992.31787109375,165.74256896972656,1.1701328754425049,1.6741230487823486,11.175357818603516,26.732561111450195,53.16598129272461,0.9849190711975098,0.03580445051193237,3
816.507080078125,15160.1220703125,285.68646240234375,99.11741638183594,1.6666918992996216,1.4495723247528076,1.6480088233947754,16.741477966308594,4.038650035858154,0.00032714009284973145,0.009252876043319702,3
2857.44384765625,8361.71484375,1579.712890625,139.01193237304688,1.2036371231079102,0.7756062746047974,2.1539077758789062,23.526817321777344,2.766681432723999,0.00023761391639709473,0.006125420331954956,3
43804.64453125,206284.25,2182.92431640625,395.4851379394531,2.3300681114196777,5.949507713317871,3.0757830142974854,8.557679176330566,27.044904708862305,0.8135109543800354,1.510033369064331,3
13812.4306640625,4439.92138671875,8118.47265625,358.7472229003906,9.607293128967285,1.5434610843658447,6.307788372039795,52.08839797973633,10.153606414794922,0.9998704195022583,0.09989729523658752,3
2815.115234375,29149.080078125,548.5408325195312,83.60111999511719,1.1620850563049316,1.4224778413772583,2.81081485748291,18.673154830932617,2.756239652633667,0.0002859830856323242,0.03045368194580078,3
37252.53515625,19110.744140625,8807.625,719.4793090820312,6.645961761474609,0.8642274141311646,10.866313934326172,35.63177490234375,14.603550910949707,0.9995050430297852,0.25931262969970703,3
1212.4671630859375,5546.3388671875,661.2139282226562,118.7361068725586,3.0409321784973145,0.7875832915306091,1.2110249996185303,20.42580795288086,4.147148609161377,0.0004194676876068115,0.007298380136489868,3
45710.19921875,83170.703125,1700.4949951171875,417.39404296875,4.530226707458496,6.810580253601074,3.9412055015563965,2.873476028442383,13.939311981201172,0.39614444971084595,0.04124799370765686,3
26099.837890625,9874.958984375,4195.857421875,243.45936584472656,5.817544460296631,1.2043938636779785,5.428925514221191,18.964784622192383,13.841166496276855,0.9995450973510742,0.10389021039009094,3
15941.0615234375,24691.89453125,4125.37353515625,378.3818664550781,8.792644500732422,1.4041625261306763,5.987298011779785,18.932613372802734,15.032975196838379,0.9998220205307007,0.1143786609172821,3
27643.828125,51346.1953125,10228.8349609375,1071.64697265625,4.350301742553711,1.1183565855026245,4.949750900268555,27.415512084960938,27.62248420715332,0.9988613128662109,0.4922979176044464,3
48749.3203125,17573.1484375,8906.8349609375,899.6570434570312,6.719282150268555,1.3765969276428223,8.430569648742676,19.996816635131836,34.70789337158203,0.9887682199478149,0.34744328260421753,3
3055.5126953125,17946.490234375,501.6958923339844,101.40626525878906,1.1531215906143188,2.565844774246216,0.7839434146881104,7.028412342071533,9.647098541259766,0.00014400482177734375,0.020630061626434326,3
7275.06005859375,121760.484375,10539.1884765625,270.9039306640625,1.9777235984802246,1.607899785041809,0.519135594367981,10.003164291381836,9.144034385681152,0.9998067617416382,0.10348141193389893,3
2734.0625,22863.50390625,1344.4378662109375,113.0707015991211,3.0361251831054688,1.4665600061416626,0.38942986726760864,17.9974308013916,3.7498257160186768,0.9999810457229614,0.03609424829483032,3
33985.0234375,250.9691162109375,956.2996215820312,144.9595947265625,0.40268439054489136,0.9497079849243164,7.232852935791016,4.397442817687988,42.449710845947266,0.05470311641693115,0.0032969415187835693,3
1192.1083984375,9461.1494140625,662.454345703125,51.196205139160156,0.886991024017334,1.107364535331726,4.294030666351318,14.566553115844727,2.521674156188965,0.0002256333827972412,0.004543006420135498,3
