num_files,num_permissions,num_providers,file_size_kb,num_intents,total_methods,num_services,version_code,has_native_code,num_receivers,num_activities,label
467.1598205566406,19.43008804321289,0.03553497791290283,8915.9501953125,1.656478762626648,29800.78515625,2.7783069610595703,12345.8212890625,0.9996681213378906,1.3723453283309937,7.8131279945373535,1
292.85302734375,13.852555274963379,0.23670119047164917,17465.798828125,3.963754653930664,26626.90234375,9.301844596862793,10897.2177734375,0.9995291829109192,5.543316841125488,17.63751220703125,1
466.89447021484375,20.81003761291504,0.15364167094230652,10608.00390625,4.437081336975098,44307.140625,4.2307515144348145,11812.2197265625,0.9994200468063354,5.149289131164551,16.908105850219727,1
46.774452209472656,6.347297668457031,0.05146664381027222,903.5567016601562,2.08278226852417,9226.6044921875,0.7818341255187988,18906.078125,0.00034618377685546875,0.8040845990180969,2.3149003982543945,1
262.2210693359375,11.620656967163086,0.5728128552436829,5224.4580078125,4.039556503295898,5525.3017578125,10.93896198272705,8686.3525390625,0.9997301697731018,4.874998092651367,4.960398197174072,1
1022.695556640625,26.08014488220215,0.15574893355369568,6473.98095703125,2.6036458015441895,1781.9658203125,16.329408645629883,23563.09375,0.9996548295021057,7.318774223327637,9.570392608642578,1
965.54833984375,51.20656204223633,0.18188777565956116,3427.50537109375,71.5191421508789,63888.08984375,8.861944198608398,2177.84423828125,0.9984979033470154,12.209298133850098,36.66494369506836,1
21.690196990966797,28.745269775390625,0.027095109224319458,551.5848999023438,2.5527114868164062,2142.9306640625,1.380998134613037,20987.482421875,0.00027814507484436035,2.65830397605896,5.528332233428955,1
236.49546813964844,18.596221923828125,0.010939866304397583,1513.689208984375,1.1615251302719116,4148.8232421875,2.4094479084014893,19804.60546875,0.00044927000999450684,1.3827574253082275,4.146979331970215,1
169.20263671875,23.485431671142578,0.23492863774299622,2893.930419921875,4.475324630737305,13911.9248046875,5.3480706214904785,70883.8984375,0.9993018507957458,4.080680847167969,10.464020729064941,1
49.11952590942383,11.793161392211914,0.009628891944885254,649.1843872070312,1.13729989528656,10181.427734375,3.4511866569519043,7961.1552734375,0.00038552284240722656,2.308889150619507,2.397368907928467,1
40.39235305786133,11.900906562805176,0.031233251094818115,421.36822509765625,1.4435338973999023,510.3363037109375,1.1039659976959229,38487.6484375,0.0004120767116546631,1.4531102180480957,2.806666612625122,1
291.5106201171875,27.400562286376953,0.03684037923812866,2298.6630859375,2.1019256114959717,7427.76318359375,2.22700834274292,20909.591796875,0.0007690787315368652,5.048441410064697,17.95734405517578,1
33.08776092529297,14.512365341186523,0.014756083488464355,497.7898864746094,1.9064680337905884,2025.237548828125,1.6053284406661987,15924.3544921875,0.0002745091915130615,2.3371429443359375,4.253855228424072,1
924.615966796875,25.780017852783203,0.6388978958129883,4748.7578125,11.776490211486816,42950.20703125,7.110025405883789,95748.4765625,0.998399019241333,11.929479598999023,30.79444694519043,1
136.88014221191406,16.870941162109375,0.01154470443725586,787.635009765625,0.7402749061584473,5110.17822265625,2.143782615661621,14622.0439453125,0.0003452003002166748,0.882876992225647,2.2341835498809814,1
267.4894104003906,5.373099327087402,0.3533136546611786,794.7262573242188,3.498465061187744,3639.205322265625,0.12030336260795593,34314.09375,0.005686342716217041,0.619310200214386,3.7643086910247803,1
15.79406452178955,10.164199829101562,0.028769642114639282,251.48487854003906,1.0918757915496826,1740.72265625,0.9642530679702759,16462.791015625,0.00028714537620544434,1.2949857711791992,2.175733804702759,1
284.5956115722656,16.451828002929688,0.1089816689491272,19353.193359375,2.7138938903808594,38148.65625,9.046445846557617,8244.7880859375,0.999577522277832,3.5150928497314453,19.075355529785156,1
52.2469367980957,12.496781349182129,0.009255826473236084,448.3426818847656,0.6327389478683472,1417.7747802734375,3.04829478263855,14849.09375,0.0003063082695007324,1.8956328630447388,1.6793787479400635,1
26.89913558959961,4.902636528015137,0.029240727424621582,543.8887329101562,1.8611581325531006,6147.544921875,1.3092546463012695,20223.4296875,0.00032657384872436523,1.2433173656463623,2.5536463260650635,1
310.0630798339844,10.005081176757812,0.17810335755348206,5910.1337890625,2.6044023036956787,4166.0009765625,1.8582862615585327,31698.37109375,0.9996049404144287,2.0177698135375977,15.32390022277832,1
151.76837158203125,18.130878448486328,0.0338234007358551,1320.281005859375,2.3842484951019287,16769.591796875,0.4675936698913574,52505.97265625,0.998986542224884,0.44230279326438904,19.040674209594727,1
58.42420959472656,25.87807273864746,0.020581871271133423,813.0521240234375,2.567814588546753,6778.9892578125,2.702713966369629,12967.7001953125,0.0004590749740600586,5.72026252746582,20.429990768432617,1
251.4215087890625,12.253939628601074,0.5229932069778442,2847.192138671875,4.089077472686768,4870.4580078125,7.466012954711914,18877.96484375,0.999665379524231,3.5033345222473145,5.054722309112549,1
562.7006225585938,36.33440017700195,0.049175143241882324,2013.69287109375,4.226191997528076,29346.888671875,16.036659240722656,4878.62060546875,0.9998016953468323,7.593124866485596,8.559965133666992,1
289.8603515625,13.247883796691895,0.1245959997177124,9637.763671875,3.192473888397217,2311.855224609375,2.8414952754974365,29674.4453125,0.9994977116584778,1.8794355392456055,24.39268684387207,1
819.0503540039062,11.85630989074707,0.40054118633270264,11310.59375,6.131560802459717,2362.727294921875,3.6552207469940186,13595.1298828125,0.9995713233947754,4.13088321685791,8.2539701461792,1
17.6894588470459,24.578826904296875,0.008865386247634888,449.96160888671875,2.2750279903411865,7605.912109375,1.3148150444030762,5789.32470703125,0.00031632184982299805,1.2535741329193115,16.03229522705078,1
185.78712463378906,10.947311401367188,0.10006940364837646,15125.3017578125,2.763457775115967,9363.4541015625,4.648427963256836,12325.587890625,0.9994397759437561,3.391932249069214,21.28571319580078,1
260.8437805175781,26.810680389404297,0.09733501076698303,3994.62109375,6.1693902015686035,32170.962890625,3.6189863681793213,25701.798828125,0.9991439580917358,4.896048545837402,15.062200546264648,1
483.0363464355469,28.745216369628906,0.12634330987930298,8269.943359375,8.843313217163086,51050.6640625,8.791193962097168,5413.4755859375,0.9994746446609497,4.494256496429443,19.729799270629883,1
162.36614990234375,9.709003448486328,0.1335354745388031,15238.8447265625,2.472541332244873,26239.873046875,4.239050388336182,6611.39404296875,0.9994129538536072,4.855930328369141,18.099605560302734,1
22.5991153717041,6.5720014572143555,0.05431118607521057,316.6339416503906,1.4158254861831665,3037.0830078125,1.3717751502990723,23208.197265625,0.00021949410438537598,1.9512176513671875,1.5856322050094604,1
71.02678680419922,17.766357421875,0.011170655488967896,549.4625854492188,1.1875489950180054,2281.440185546875,3.995983123779297,11580.5146484375,0.00042948126792907715,4.393500804901123,4.1397528648376465,1
45.93588638305664,27.32428741455078,0.014120101928710938,941.6389770507812,1.8637276887893677,2715.099365234375,3.0888657569885254,19943.556640625,0.0003286898136138916,1.9244937896728516,2.1552882194519043,1
11.042840957641602,3.4905009269714355,0.002917647361755371,11761.919921875,3.7685253620147705,94.22937774658203,0.15720415115356445,12581.64453125,0.011165440082550049,1.4448416233062744,1.021630048751831,1
279.5531311035156,15.07301139831543,0.007265597581863403,315.52569580078125,2.511784076690674,147.93048095703125,2.291628122329712,9466.1630859375,0.0010971426963806152,0.8196814060211182,11.144574165344238,1
649.7894897460938,22.034086227416992,0.7078232169151306,17616.419921875,5.297982215881348,23558.013671875,13.742704391479492,24963.3515625,0.9995505809783936,9.562744140625,19.44805145263672,1
113.66565704345703,3.298920154571533,0.013300538063049316,88.09524536132812,1.198598027229309,538.2666015625,0.24456527829170227,4340.00537109375,0.0018362700939178467,0.2305762767791748,1.2035090923309326,1
291.90228271484375,20.59427261352539,0.028985679149627686,3199.16943359375,1.610883355140686,17425.478515625,3.1585652828216553,27481.306640625,0.0008568465709686279,3.756573438644409,7.460926532745361,1
1079.4886474609375,21.237239837646484,0.17825022339820862,4593.8466796875,3.9014430046081543,20681.0546875,14.173138618469238,4084.127197265625,0.9998598098754883,9.827658653259277,3.3734359741210938,1
42.654747009277344,5.0762786865234375,0.014381378889083862,219.6953582763672,1.4695720672607422,772.79052734375,1.0812321901321411,10747.7021484375,0.00028139352798461914,1.8616981506347656,5.410995006561279,1
241.2786865234375,2.902653455734253,0.15585580468177795,1071.444580078125,1.8783456087112427,6053.80712890625,0.4380064010620117,23245.798828125,0.0011501908302307129,1.2486481666564941,3.6200058460235596,1
111.09456634521484,19.188337326049805,0.005079001188278198,608.4909057617188,2.218055248260498,1070.0660400390625,3.255740165710449,15893.556640625,0.00047919154167175293,0.9030414819717407,6.731210708618164,1
31.852418899536133,17.3182373046875,0.021414875984191895,438.214599609375,1.5672295093536377,3650.820068359375,2.1808180809020996,10971.70703125,0.0002700984477996826,5.237978935241699,2.9120593070983887,1
610.9927978515625,24.548200607299805,0.017323940992355347,427.7315673828125,2.885226249694824,141.31570434570312,2.2533984184265137,6013.50927734375,0.0018560588359832764,2.143113136291504,12.403861999511719,1
180.14414978027344,4.8786821365356445,0.1222674548625946,791.475830078125,2.173815965652466,7627.52294921875,0.25973695516586304,59170.0859375,0.001735091209411621,0.3324691951274872,1.7503306865692139,1
122.954833984375,32.72926712036133,0.2703859210014343,3599.4658203125,14.902098655700684,10340.98828125,4.0122246742248535,62577.078125,0.998546838760376,6.178771018981934,30.276811599731445,1
39.99474334716797,14.083157539367676,0.1081971824169159,777.9071044921875,12.89763069152832,5415.07470703125,0.07379773259162903,29300.029296875,0.0040156543254852295,0.21446672081947327,3.337034225463867,1
34.97609329223633,4.643609523773193,0.1140328049659729,43.66778564453125,13.239095687866211,1647.40478515625,0.005095243453979492,89058.2265625,0.1269647479057312,0.06538519263267517,1.177628755569458,1
84.09580993652344,23.012962341308594,0.020744144916534424,1248.4517822265625,2.7137227058410645,4695.712890625,3.406646966934204,28859.5390625,0.0005891621112823486,4.218770980834961,11.852381706237793,1
296.5132141113281,21.272640228271484,0.011253267526626587,2058.218017578125,2.0927751064300537,4345.99560546875,2.304778814315796,21298.154296875,0.0006309151649475098,1.394890546798706,9.564699172973633,1
484.28857421875,8.294538497924805,0.02609097957611084,9398.517578125,1.927623987197876,4532.33642578125,1.6086667776107788,8546.3271484375,0.9997390508651733,0.7622581720352173,16.238361358642578,1
100.5134048461914,23.552810668945312,0.015470415353775024,1579.7708740234375,3.76295804977417,7186.4580078125,3.939422845840454,14444.0576171875,0.0006726086139678955,4.093663692474365,19.968017578125,1
84.01908111572266,15.602395057678223,0.01383325457572937,1065.868896484375,2.2202107906341553,6794.94189453125,3.8051626682281494,14504.22265625,0.0005609691143035889,3.901895761489868,8.444010734558105,1
1059.49658203125,23.58147621154785,0.1520710587501526,23552.791015625,3.3659045696258545,50301.94140625,3.94107985496521,10864.9873046875,0.9993513226509094,2.256758689880371,13.428165435791016,1
23.932233810424805,2.847369909286499,0.021271616220474243,228.4055633544922,1.3354555368423462,1775.876708984375,0.31974703073501587,15587.541015625,0.0006558597087860107,0.3510769009590149,1.7692432403564453,1
321.88427734375,11.679917335510254,0.1579883098602295,20623.869140625,2.835205554962158,35943.78515625,7.270539283752441,5550.45751953125,0.9996550679206848,3.5466790199279785,13.127695083618164,1
107.45515441894531,4.148471832275391,0.16296568512916565,536.7286376953125,0.9780730605125427,3157.72216796875,0.9307430982589722,29461.541015625,0.0009768009185791016,2.248541831970215,1.9522968530654907,1
47.10267639160156,14.700929641723633,0.01437416672706604,494.8128356933594,0.9806711673736572,1159.0572509765625,2.505708932876587,26222.5078125,0.00033086538314819336,2.305549383163452,2.281315565109253,1
613.4986572265625,17.276493072509766,0.05831688642501831,8134.3935546875,4.172002792358398,14052.4384765625,5.757312297821045,2649.49072265625,0.9998151063919067,7.3805341720581055,4.195972919464111,1
8.166790008544922,14.552396774291992,0.07523006200790405,111.79569244384766,3.4311141967773438,2979.41455078125,0.23355334997177124,3519.726806640625,0.0004076957702636719,1.6107181310653687,1.9312840700149536,1
28.67127227783203,9.197280883789062,0.06938132643699646,447.8030700683594,3.0994558334350586,647.026611328125,0.5718898177146912,25496.953125,0.0011869370937347412,3.0911316871643066,7.482706069946289,1
158.441162109375,8.410075187683105,0.043094635009765625,1005.0803833007812,0.9265962839126587,4312.986328125,1.0647854804992676,31461.83203125,0.000630497932434082,2.432662010192871,3.162381887435913,1
429.7510681152344,6.4386444091796875,0.018693596124649048,9804.916015625,1.636850118637085,4604.05517578125,0.8480504751205444,7441.5205078125,0.999638557434082,0.4274986684322357,17.157899856567383,1
511.45587158203125,14.206449508666992,0.23410579562187195,7861.001953125,3.731980562210083,10828.5458984375,2.1061630249023438,28221.544921875,0.9995577335357666,2.291494369506836,8.306417465209961,1
729.4317626953125,17.668203353881836,0.11140888929367065,3572.065673828125,2.2746284008026123,281.1791076660156,8.183939933776855,16905.966796875,0.9996088147163391,3.453752279281616,19.06083106994629,1
218.10104370117188,5.073760032653809,0.13590401411056519,3576.782958984375,2.7826294898986816,4163.4482421875,0.49516385793685913,70226.7421875,0.0013972222805023193,2.166137933731079,10.362072944641113,1
436.4278869628906,16.253026962280273,0.03998062014579773,2078.474365234375,1.6763499975204468,3542.676513671875,3.354717969894409,19761.990234375,0.9996988773345947,0.8320816159248352,7.931988716125488,1
588.69384765625,8.47463607788086,0.03744587302207947,7908.7177734375,2.4042766094207764,626.9893798828125,1.494155764579773,11665.03125,0.9996178150177002,0.6161884069442749,23.610454559326172,1
86.73725128173828,9.13481330871582,0.07638892531394958,649.3836059570312,0.5539820194244385,4286.02392578125,1.0129384994506836,32208.3359375,0.0004909634590148926,1.6953171491622925,1.5129482746124268,1
35.185768127441406,14.013029098510742,0.014370888471603394,631.9903564453125,1.3417366743087769,4593.71142578125,2.080366373062134,14885.6220703125,0.0003273487091064453,2.402134656906128,3.3752076625823975,1
193.56063842773438,9.288541793823242,0.04522714018821716,1394.41015625,0.9543046355247498,6124.55029296875,1.3198922872543335,30270.71875,0.0007047355175018311,2.779299736022949,3.3251891136169434,1
428.0635681152344,7.054681777954102,0.021765977144241333,9981.8203125,1.726941704750061,4373.61962890625,0.9473410844802856,8799.5185546875,0.9996238350868225,0.4839019775390625,17.764644622802734,1
36.120723724365234,28.976242065429688,0.012706845998764038,499.1443786621094,2.807525634765625,1765.9715576171875,2.36044979095459,7285.021484375,0.0002492070198059082,1.488709807395935,4.539584159851074,1
259.3772888183594,18.1578369140625,0.09766644239425659,6685.55029296875,3.4326558113098145,19388.658203125,5.8634796142578125,11026.5,0.9996903538703918,3.6497859954833984,12.143147468566895,1
638.8193359375,39.758155822753906,0.06983667612075806,620.3955078125,15.005851745605469,31606.529296875,12.711174011230469,73028.1484375,0.9993553161621094,10.026447296142578,5.156083583831787,1
434.5528564453125,7.482154846191406,0.03564250469207764,10519.5400390625,2.3169116973876953,2473.95703125,1.1113409996032715,12906.103515625,0.9995582103729248,0.628022313117981,21.751131057739258,1
36.160194396972656,21.37179183959961,0.443115234375,367.1965637207031,24.494295120239258,23272.0078125,2.9764370918273926,281685.5625,0.997843861579895,11.16085147857666,2.671182870864868,1
94.72225189208984,15.798115730285645,0.005358636379241943,258.5200500488281,1.2140867710113525,446.7073669433594,2.3165416717529297,7399.978515625,0.0003037452697753906,1.0346359014511108,6.486939907073975,1
124.55620574951172,19.482385635375977,0.00539010763168335,398.6800537109375,1.368003249168396,866.9556274414062,4.064550876617432,6404.9365234375,0.0004578530788421631,2.189236640930176,6.858800411224365,1
58.16966247558594,7.580853462219238,0.050532013177871704,563.3482055664062,1.8501091003417969,1517.9912109375,0.3324492573738098,10964.544921875,0.0005367100238800049,1.3879716396331787,4.837815284729004,1
329.703369140625,20.26278305053711,0.13015788793563843,2641.01025390625,2.9379734992980957,27723.97265625,2.716564416885376,81030.2109375,0.9993534684181213,1.9701459407806396,14.110142707824707,1
173.2584991455078,7.31507682800293,0.037691086530685425,2081.974609375,1.520192265510559,10994.4033203125,1.288104772567749,25832.69140625,0.0006160438060760498,1.9371600151062012,4.229099750518799,1
35.5885009765625,22.862247467041016,0.01039731502532959,785.30078125,1.67585027217865,7110.7646484375,3.227367639541626,11082.7255859375,0.00033348798751831055,2.9144160747528076,3.2329554557800293,1
208.094482421875,8.277891159057617,0.023243814706802368,556.9124145507812,1.8830279111862183,1197.036376953125,1.0130704641342163,11435.1171875,0.00042107701301574707,0.7988545894622803,4.071776866912842,1
568.8993530273438,14.786595344543457,0.06252288818359375,6582.64306640625,1.8709081411361694,7834.3583984375,4.717004776000977,14589.8134765625,0.9997121095657349,1.1454331874847412,9.233122825622559,1
490.08929443359375,13.053937911987305,0.06160891056060791,1705.6287841796875,4.398652076721191,2784.601806640625,4.0276336669921875,20402.490234375,0.9996191263198853,1.852699637413025,3.5339934825897217,1
24.370698928833008,22.650753021240234,0.00014588236808776855,34446.94921875,0.2826369106769562,933.0618286132812,0.9782329201698303,6280.66845703125,0.9715453386306763,4.7351813316345215,1.0415678024291992,1
630.2178955078125,8.304119110107422,0.02467477321624756,7754.89306640625,2.270331382751465,589.27490234375,1.2190203666687012,11194.638671875,0.9996181726455688,0.4563761353492737,28.66958236694336,1
60.05702209472656,5.429538249969482,0.059315770864486694,1291.8253173828125,2.4747252464294434,2507.37890625,1.0680058002471924,179641.578125,0.0010921657085418701,0.9340466260910034,2.6178793907165527,1
50.9775276184082,15.159066200256348,0.014692813158035278,1335.865234375,1.8645557165145874,7165.7666015625,2.8366076946258545,26373.814453125,0.0004552900791168213,2.011683225631714,2.9822049140930176,1
95.92532348632812,31.86927032470703,0.00020521879196166992,54231.46484375,0.1977987289428711,568.038818359375,2.6779630184173584,1233.2974853515625,0.9581203460693359,8.69251537322998,1.125649094581604,1
540.5574951171875,9.96640396118164,0.028999775648117065,9864.4423828125,1.704743504524231,6283.0703125,4.037021636962891,5063.59033203125,0.9998073577880859,0.9275093078613281,8.77779769897461,1
182.99984741210938,17.424232482910156,0.006767302751541138,213.09117126464844,2.276726722717285,158.2743377685547,2.5350208282470703,9511.8232421875,0.0009765326976776123,0.6642140746116638,5.211726188659668,1
504.89984130859375,29.597108840942383,0.28338027000427246,5059.86962890625,5.937859058380127,54625.44921875,6.6465067863464355,12001.3076171875,0.9994803667068481,7.034460067749023,11.193269729614258,1
828.34423828125,14.401926040649414,0.15099677443504333,3542.251953125,3.996887683868408,1199.891845703125,4.760849952697754,14683.283203125,0.9996788501739502,3.5865283012390137,12.013606071472168,1
67.9164047241211,10.698503494262695,0.10106796026229858,1113.934326171875,2.6400763988494873,3313.6328125,0.1802673041820526,21035.650390625,0.0013589262962341309,0.4937301278114319,3.3682000637054443,1
494.4182434082031,15.471529006958008,0.1185099184513092,1624.0498046875,3.4745540618896484,3398.68701171875,7.383131980895996,22178.41796875,0.9996836185455322,3.9842257499694824,6.854550361633301,1
167.51844787597656,15.422102928161621,0.13683536648750305,14758.73828125,3.3421790599823,22000.70703125,6.82020378112793,9034.267578125,0.9995298385620117,4.765629291534424,15.461474418640137,1
222.21395874023438,15.29172134399414,0.026915788650512695,1774.9898681640625,1.1709039211273193,11804.2724609375,2.14617657661438,13113.8134765625,0.0005507767200469971,4.480396747589111,4.496085166931152,1
83.6664810180664,25.180252075195312,0.02791959047317505,929.2147216796875,2.8565900325775146,3530.385009765625,3.3147120475769043,21128.224609375,0.0005187094211578369,6.313482284545898,14.554975509643555,1
89.8167495727539,16.129985809326172,0.01661813259124756,708.7958984375,2.0638389587402344,2883.49072265625,3.2633535861968994,13979.931640625,0.0004926323890686035,4.9384765625,10.001608848571777,1
16.467687606811523,6.481357097625732,0.043651282787323,120.0513687133789,0.6483418941497803,1808.731201171875,0.4767858684062958,19951.255859375,0.000382155179977417,0.8042850494384766,1.2633622884750366,1
137.6155242919922,11.457850456237793,0.008478552103042603,458.6011657714844,1.1415538787841797,1330.3834228515625,3.364333152770996,15045.3447265625,0.0005633533000946045,1.0651006698608398,2.962286949157715,1
1332.070556640625,21.00771141052246,0.12489235401153564,11156.77734375,3.2616662979125977,5495.6279296875,8.680929183959961,17587.115234375,0.9997285604476929,4.2404375076293945,8.746850967407227,1
333.3909912109375,8.524927139282227,0.03681185841560364,6889.9970703125,2.2296183109283447,3549.544677734375,1.795166015625,8324.291015625,0.9997282028198242,1.0816841125488281,11.846269607543945,1
105.808349609375,11.599180221557617,0.025977879762649536,2872.05712890625,1.609298825263977,25831.048828125,1.0938485860824585,10076.40234375,0.9996112585067749,1.6522388458251953,8.262579917907715,1
163.7509307861328,18.2440185546875,0.028983384370803833,1361.521484375,1.1476637125015259,8729.2744140625,1.6551415920257568,18521.9921875,0.0005204081535339355,4.439250946044922,7.286114692687988,1
76.39693450927734,8.70581340789795,0.7004901170730591,2059.156005859375,3.9356322288513184,30043.88671875,7.149311065673828,7305.97119140625,0.9995026588439941,21.833148956298828,4.948134899139404,1
117.09429168701172,25.062414169311523,0.02233836054801941,1208.058837890625,3.161667585372925,5052.85791015625,4.2250590324401855,19257.216796875,0.0006710290908813477,5.716779708862305,19.61064910888672,1
83.3569564819336,14.553207397460938,0.01428958773612976,782.0485229492188,2.239910840988159,3278.92138671875,3.148618221282959,12422.2802734375,0.0004672408103942871,4.365716457366943,8.113638877868652,1
738.0702514648438,7.253645896911621,0.026238828897476196,17700.21484375,2.0419979095458984,6925.4111328125,0.7415501475334167,8309.4287109375,0.9993796348571777,0.5266292095184326,20.89288902282715,1
161.37994384765625,13.573198318481445,0.023213982582092285,1622.5286865234375,1.5683001279830933,8346.1396484375,1.168283224105835,15158.869140625,0.0005443692207336426,2.0949316024780273,7.696089267730713,1
98.58173370361328,8.269515037536621,0.08681508898735046,854.2653198242188,2.409287214279175,5777.34033203125,0.818974494934082,248710.421875,0.0019596517086029053,0.5214638710021973,1.4808069467544556,1
37.81156539916992,10.734199523925781,0.052139341831207275,542.8167114257812,2.537165641784668,935.0814208984375,0.6178072690963745,70610.6484375,0.0007391571998596191,0.6742851734161377,2.1414921283721924,1
624.8073120117188,22.66767692565918,0.38696593046188354,8363.3818359375,5.839873313903809,22643.94921875,3.30591082572937,69495.640625,0.9991223812103271,5.771597385406494,11.428680419921875,1
330.71630859375,32.33442687988281,0.37154698371887207,1875.6787109375,4.79709005355835,55634.4453125,3.418409824371338,461034.28125,0.9983745813369751,3.406075954437256,16.759214401245117,1
54.85334777832031,17.280179977416992,0.014601349830627441,986.3887939453125,1.3835489749908447,5124.66748046875,3.4328176975250244,23804.2890625,0.00044736266136169434,3.1292707920074463,3.1480579376220703,1
16.81668472290039,11.809406280517578,0.01464921236038208,167.76010131835938,0.7519806623458862,1719.4034423828125,1.44524347782135,5296.72802734375,0.00015035271644592285,1.41823410987854,2.1455533504486084,1
61.8389892578125,17.813854217529297,0.006576836109161377,868.81005859375,1.4996216297149658,3372.095458984375,3.7935330867767334,16838.640625,0.0003299415111541748,1.128129005432129,3.1087100505828857,1
53.89886474609375,8.592243194580078,0.048940420150756836,501.5836181640625,0.7697962522506714,2898.05908203125,2.0858588218688965,39203.17578125,0.0003407895565032959,1.942959189414978,1.3533164262771606,1
306.7996826171875,35.6070442199707,0.16600167751312256,2416.234619140625,10.731294631958008,46778.01171875,7.2231764793396,28874.7578125,0.9990761280059814,6.186147212982178,20.505273818969727,1
62.302799224853516,10.072395324707031,0.019178777933120728,935.01123046875,1.936631679534912,4251.02490234375,1.6936225891113281,19780.43359375,0.0006375610828399658,1.823193073272705,9.613842010498047,1
183.48345947265625,9.525815963745117,0.054075151681900024,1282.9322509765625,0.9348759651184082,5113.2646484375,1.2303000688552856,36755.94921875,0.0007405579090118408,2.869309902191162,3.178089141845703,1
322.0414733886719,11.266894340515137,0.7925982475280762,18837.26171875,4.15717077255249,14260.3408203125,3.30182147026062,18029.39453125,0.998796284198761,6.402054309844971,15.516788482666016,1
19.439435958862305,11.626201629638672,0.02243703603744507,294.0743408203125,1.8365046977996826,1248.2261962890625,0.6480199098587036,10884.68359375,0.000398486852645874,1.2541210651397705,5.071763515472412,1
102.48192596435547,13.883350372314453,0.023562133312225342,1092.7818603515625,0.705400288105011,5941.015625,1.361356496810913,20907.263671875,0.00036326050758361816,1.8364126682281494,2.1106646060943604,1
457.22528076171875,11.059980392456055,0.1753145456314087,23923.490234375,4.591397285461426,20398.7109375,1.6468119621276855,13895.4150390625,0.9986915588378906,3.060943126678467,41.79354476928711,1
44.41220474243164,19.925556182861328,0.01853230595588684,725.1768798828125,1.9938043355941772,2661.197998046875,2.229926347732544,27600.380859375,0.000395357608795166,3.07277250289917,7.194060325622559,1
595.9606323242188,29.056169509887695,0.031070977449417114,373.01483154296875,10.880029678344727,10710.64453125,7.1546149253845215,38647.546875,0.9997106790542603,3.953038454055786,3.574496269226074,1
48.24467468261719,13.346120834350586,0.008866369724273682,144.04879760742188,0.8982883095741272,284.4278564453125,1.5349626541137695,6919.916015625,0.0001684129238128662,1.0500682592391968,3.7001054286956787,1
89.3311996459961,21.167762756347656,0.0660565197467804,2902.06103515625,2.4768667221069336,21771.482421875,2.326415538787842,48953.2265625,0.9993135929107666,2.1751770973205566,12.36564826965332,1
90.16602325439453,13.329024314880371,0.05077296495437622,651.609130859375,2.76562762260437,850.6588745117188,1.7627543210983276,79104.40625,0.000889897346496582,3.3620100021362305,7.121545791625977,1
409.6313171386719,5.8152546882629395,0.017586857080459595,13486.453125,1.8034287691116333,6367.625,1.1817452907562256,4826.69287109375,0.9996676445007324,0.5347685217857361,16.103137969970703,1
43.878456115722656,17.250476837158203,0.0071246325969696045,457.21044921875,1.1163294315338135,1528.879638671875,2.785552740097046,9884.8076171875,0.00026303529739379883,2.395202875137329,3.601799964904785,1
271.4997253417969,6.054327487945557,0.0490817129611969,1476.908935546875,1.3041925430297852,7775.154296875,0.5122603178024292,21577.845703125,0.0006151497364044189,0.5706258416175842,2.8777477741241455,1
273.0792236328125,4.3048505783081055,0.0329897403717041,558.2144165039062,2.6649296283721924,1736.1729736328125,0.26591506600379944,29516.154296875,0.002432316541671753,0.1837618350982666,1.7331501245498657,1
332.2542419433594,19.481081008911133,0.21648943424224854,10791.0126953125,4.245463848114014,32123.439453125,3.8523218631744385,21431.5546875,0.9992896318435669,5.639261245727539,17.38669204711914,1
382.04632568359375,12.252453804016113,0.5986032485961914,8535.9794921875,5.779146194458008,22618.423828125,7.587454319000244,8448.201171875,0.999037504196167,13.454923629760742,18.886030197143555,1
532.2821044921875,7.3774542808532715,0.02059859037399292,9276.013671875,1.9806996583938599,1578.2125244140625,0.9067752361297607,10655.84375,0.9995743036270142,0.4211405813694,27.190898895263672,1
457.9961242675781,13.957681655883789,0.2577770948410034,6114.30419921875,3.8248701095581055,26712.126953125,3.426220655441284,38301.78125,0.9991395473480225,6.641711235046387,18.92349624633789,1
88.3023452758789,15.340300559997559,0.018703430891036987,892.778564453125,1.9794148206710815,5434.8544921875,3.7484869956970215,15914.1484375,0.0005856454372406006,5.38092041015625,7.790442943572998,1
272.30352783203125,16.267845153808594,0.00522226095199585,312.8057861328125,2.173116445541382,239.86415100097656,3.6280453205108643,6642.7294921875,0.0011445879936218262,1.0607491731643677,10.963621139526367,1
2245.01806640625,18.59248924255371,0.5186275243759155,3068.23388671875,62.86776351928711,34662.9296875,5.6427717208862305,431.4625549316406,0.9998403191566467,20.09065055847168,19.900390625,1
160.08477783203125,4.501690864562988,0.03748783469200134,1120.8499755859375,1.3770109415054321,7347.123046875,0.8590278029441833,15357.9853515625,0.0005641281604766846,0.9727420806884766,3.928380012512207,1
270.8738708496094,9.818283081054688,0.050396621227264404,1409.3387451171875,0.6556365489959717,10127.556640625,0.8754591941833496,11913.2099609375,0.0006361901760101318,1.9970333576202393,3.229332208633423,1
291.51715087890625,45.90494918823242,0.4100651741027832,7187.806640625,13.463532447814941,25846.09375,10.848416328430176,51797.7890625,0.998979926109314,12.478883743286133,16.480314254760742,1
460.34051513671875,3.1736397743225098,0.23713260889053345,893.2330322265625,2.0439820289611816,3757.847900390625,0.612815797328949,22312.35546875,0.9987738728523254,11.718167304992676,10.082236289978027,1
